genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G001704375	8	8.0	1.0	0.0	1.961817850054744e-44	0.0	5.349186156696682e-38	1.1749488533560951e-37	1.92520570468779e-38	0.0	1.0738150132121073e-41	1.0	6.879546869760394e-26	3.088510860818148e-38	1.3200231533939777e-42	1.1337059490579643e-38	0.0	2.396137051936759e-33
G001785005	0	0.0	1.0	1.0	9.134019432382973e-37	9.316775638550274e-20	3.069512286032383e-27	5.790956780484138e-31	9.030732529005782e-31	3.878489631837548e-30	2.3470061462238445e-25	2.5839979555390314e-36	7.360026247500225e-37	2.665664181748202e-23	2.547825267709029e-18	4.962320832024858e-11	1.3620418463507547e-26	2.395539821196946e-13
G000183405	10	10.0	1.0	7.832956197872238e-34	0.0	0.0	4.834137308658802e-15	5.722564724612557e-19	2.2287399340213465e-32	2.1138978988922865e-18	2.7711572379388614e-21	1.8546083289077044e-27	1.02219916108911e-32	1.0	4.0807593415514987e-10	4.636472383590416e-24	1.4914024970030627e-27	1.172006319173212e-17
G001027925	11	11.0	1.0	1.388368440818347e-29	3.156913683210598e-27	2.9414314380703e-21	4.693730862720088e-35	7.986161103083755e-13	8.104662392042632e-19	1.3385343061077085e-40	9.350826834985813e-25	2.2357196278018115e-27	1.785326902848889e-22	7.406000831261968e-19	1.0	6.921567465607848e-31	1.121556356478692e-19	2.5815479286333433e-26
G000350105	14	14.0	0.9999998807907104	3.083450533842895e-22	4.9553230668111935e-18	4.2678462286831655e-18	2.9986739808035546e-17	1.4326265325957654e-13	2.969292520194067e-11	8.218235324121928e-19	6.060036658275163e-15	5.066784330863734e-17	8.185202515775813e-10	1.1033752714663739e-14	5.266015268024773e-15	1.033437442288232e-07	5.100365008808838e-12	0.9999998807907104
G000426745	5	5.0	1.0	6.442517331229671e-29	3.1495353041581702e-30	5.2415752294088236e-11	8.221475944480972e-09	7.827387892384195e-22	1.0	5.628651725024053e-17	2.0298429863376629e-22	6.13337751435623e-26	1.0199849455718238e-13	2.559183845229844e-25	6.000249049451455e-16	3.999952993030645e-25	1.752767849121806e-21	1.4474304636227473e-21
G000855665	9	9.0	1.0	2.6957318468785916e-28	1.6165549715600297e-22	6.068299563472013e-21	2.6522838780612503e-24	1.3453996805523616e-09	9.189263980076797e-24	8.820277780356878e-34	2.80736301345758e-15	2.931097336583943e-18	1.0	5.838084426263497e-18	2.5093803695639837e-16	3.0611538791312673e-33	1.7929221187532294e-23	2.945862408243776e-24
G000435955	5	5.0	1.0	3.4545857772087405e-33	7.81889078807505e-35	2.4230862762396677e-19	2.2144763800469036e-10	3.379532195112511e-26	1.0	8.376173162848115e-26	3.796568134889465e-25	2.3008763430339922e-30	5.404760017075198e-35	3.188133259489937e-22	1.6252288503742238e-16	9.584978980582333e-29	2.569653656467744e-23	6.11232386450177e-29
G001820405	0	0.0	1.0	1.0	0.0	4.764414778704378e-44	6.486527914750183e-39	1.9809781066379254e-36	4.203895392974451e-45	5.174949490369674e-37	7.177798676040397e-23	0.0	2.5555390410789972e-37	3.930946267077032e-32	5.467765687759807e-33	7.924320577934939e-34	9.682251336346683e-37	3.66936767467033e-28
G001462305	11	11.0	1.0	1.8816709868312194e-15	3.484875021813141e-15	8.971650199157722e-21	7.023471835533417e-21	1.3878325775913772e-23	2.6553811225764923e-17	9.639292836149949e-12	1.3327021441148183e-30	2.8986579609069258e-21	1.1480908443840692e-21	2.5692889916025857e-17	1.0	1.369488879417911e-23	1.6004649661623848e-24	1.8366120527624902e-13
G000015965	14	14.0	1.0	3.9027140626204775e-21	4.148894454257802e-34	1.1619155149966534e-23	3.0997192260963336e-26	4.7241099920825036e-11	5.364928336651364e-13	5.550224745914431e-19	4.878630520009972e-17	2.916069824303834e-14	1.8013457392385135e-10	5.940408755178428e-12	7.243821021534272e-14	1.6481163100934282e-09	6.21549557970006e-15	1.0
G000473365	11	11.0	1.0	3.8815970261159545e-23	2.9712209573142804e-32	4.876277433633598e-28	1.1615370546632906e-26	1.4909596127155034e-11	5.6013875873365095e-16	8.03478204108865e-12	2.7371063591326195e-29	1.1155559487333476e-21	4.630945963073757e-14	2.144464980737255e-22	1.0	1.7183771463018404e-18	1.2477024203582822e-34	3.77050140384382e-18
G000775615	2	2.0	1.0	3.164131932445437e-42	0.0	1.0	1.8741805919675397e-27	2.0124344420088807e-29	9.461058382925444e-16	1.5898409456100182e-31	1.009701216989091e-31	3.978333143586864e-38	5.134643698253847e-35	2.966548848975638e-42	1.9840847532275006e-30	5.565972567059262e-36	4.3495677233956807e-32	2.0634146343697938e-36
G001781195	0	0.0	1.0	1.0	7.025945895222605e-26	5.963926264166421e-42	6.97168996891835e-35	1.5106924668812994e-28	1.258145937719632e-26	1.0359056206808985e-27	3.6485187726085965e-40	4.403344725739038e-38	6.4289443399466015e-28	2.9437468410050454e-19	2.1499994109055815e-17	1.3118109368410492e-14	1.4590487908395049e-30	4.033320622948648e-27
G000305785	8	8.0	1.0	4.0342490045008824e-32	1.0945053855421585e-28	1.1821820477432777e-38	1.02585289650466e-22	6.215326067231491e-16	5.0412438808460754e-30	3.088510860818148e-38	2.0908287500694682e-22	1.0	1.880307110013746e-08	1.0847228826811066e-17	1.0024495214779305e-20	1.9960967481979884e-28	1.2125177208957863e-31	9.011713528903991e-21
G001632485	9	9.0	1.0	3.000095934211574e-40	5.122334484069754e-29	5.688165491896421e-23	8.670955620182497e-11	9.537457086221765e-21	1.5899614093879844e-17	9.571540158633217e-20	8.200258180823816e-12	1.2628315743034245e-15	1.0	4.3345866175895087e-13	7.893334423580978e-12	1.1384603542798573e-30	8.139967904517396e-23	5.127651856275585e-29
G000431575	3	3.0	1.0	1.0961166782718368e-39	6.969844443146291e-38	7.778855172401596e-33	1.0	2.7888012904896918e-30	1.3817471467963212e-23	4.561738255576451e-38	9.177865075581821e-27	9.702108021268888e-29	0.0	1.9553537919310974e-21	3.32603430645708e-18	8.061893824599456e-34	4.907761765992462e-27	9.883277551199317e-22
G001042715	3	3.0	1.0	6.681643426232136e-31	6.364697624963319e-42	8.51991790013392e-22	1.0	3.5266691935420615e-21	4.3333817437152256e-12	6.403927289221837e-21	2.7893142158915055e-21	3.121720307202424e-33	2.202163655740313e-22	1.1073329548265698e-17	5.213777303564612e-18	1.5029372917560924e-22	1.315248677908425e-21	1.2109744173275034e-15
G000317225	14	14.0	1.0	8.922010351201618e-32	1.380032959444847e-26	5.902051796138544e-28	2.0678714620006893e-24	1.6326518699296011e-19	4.3649961582503724e-23	4.2949797931555643e-42	1.3378365153601139e-30	3.1757667558809505e-28	4.102510088397928e-21	6.39052038356744e-24	1.0143689434363784e-23	3.772240085792618e-19	3.2437204118527056e-35	1.0
G000969905	13	13.0	1.0	3.03212787443794e-22	5.634602278540869e-32	8.588426666456726e-26	3.322990695393191e-18	5.132424619715614e-15	4.136453170184229e-21	2.074600512543847e-19	6.153042584128225e-25	3.2063024695197774e-24	9.831933379557477e-25	3.2898967994299255e-09	1.5734428971054312e-15	1.4435782342346803e-18	1.0	3.1237804010153525e-11
G000023225	10	10.0	1.0	2.4229865169053706e-25	4.631603000182331e-20	3.1077781205520656e-36	2.659486614568727e-32	5.1295639435984974e-31	3.6703148321488005e-23	1.0530540046092252e-27	4.983493676303723e-25	6.7247349209604516e-37	7.326816211878735e-26	1.0	2.225268066367916e-22	1.439851651536904e-30	5.804642658375431e-25	6.920911257641445e-30
G000225825	1	1.0	1.0	0.0	1.0	1.650900132594278e-21	5.9833377157419734e-30	1.2815613920330334e-19	5.7854237379787725e-28	6.630243683952872e-41	2.8097214411998636e-29	1.6361300070996772e-35	3.2166037603467994e-25	9.006943415249321e-27	1.461743356896914e-25	1.4334162251271419e-40	1.9162453755692293e-30	1.3667975740513793e-28
G000223985	9	9.0	1.0	7.855574011172422e-20	2.843519175639585e-18	1.5182923072826707e-32	3.955844119048211e-31	7.09422757033505e-16	5.99154037174574e-29	1.6467061173410467e-27	7.301231147449627e-11	1.5404894740304742e-19	1.0	1.4624196964518887e-08	5.990818258139186e-11	1.4462813235172577e-30	3.440723149454373e-26	1.6513809270950578e-26
G000266945	10	10.0	1.0	4.540974546932879e-15	7.75926516565772e-18	9.400674370104025e-27	1.6672592902330361e-22	2.5608009636413076e-13	5.049533013945506e-10	2.2574323781668825e-15	3.7430356907066736e-22	3.720259446215643e-22	1.6643793749408076e-16	1.0	6.672599361934317e-09	3.6159159000348495e-11	3.907007096320969e-12	5.548535519928066e-10
G000436595	6	6.0	1.0	5.024319856065467e-19	1.0336600826622402e-26	8.951221238882758e-33	8.16429445632469e-21	1.3423992098107515e-26	6.818750055836964e-18	1.0	5.192003295359961e-26	8.675119552527e-27	3.930281444993987e-27	8.470771760228505e-26	5.771872563231639e-11	7.389490440426566e-27	4.208862974403723e-27	1.152342009491418e-22
G001426755	1	1.0	1.0	2.378749392900713e-27	1.0	4.0828570818622434e-27	3.6419747087801996e-42	2.278348890652372e-17	2.415161016725578e-25	4.91189228236784e-23	1.166177456066067e-32	1.3653791489445948e-37	2.7893878339588877e-29	1.4971494492333349e-18	1.6186937667450057e-25	1.8152975445263307e-36	9.287881185778031e-22	3.2091052053594776e-39
G001820685	0	0.0	1.0	1.0	5.7433567739448974e-36	1.280039343792012e-38	3.770495346744748e-36	1.1324311026951677e-30	1.2908578499832713e-36	6.315850037857944e-32	4.640149339171775e-33	2.4943112664981744e-42	9.07542262369489e-38	2.1291038438660274e-26	8.900988133771666e-20	3.6093966575144835e-19	2.2951258246697695e-30	1.9593882779018998e-26
G001274915	2	2.0	1.0	4.5750919573182036e-36	1.401298464324817e-45	1.0	8.420428782251364e-23	5.684498369700788e-31	1.7298600052395585e-11	2.005294868933193e-34	1.3171311509777244e-29	2.938975151571099e-36	1.509175745042706e-38	1.0347673942985754e-36	1.2600671683949549e-26	7.940513563630493e-33	4.031404895919068e-31	6.263428397085284e-31
G000378925	4	4.0	1.0	1.233142648605839e-43	1.1201197763992347e-19	5.713523958329936e-30	5.343969298363622e-29	1.0	9.572392878354208e-10	1.5414283107572988e-43	2.3654294688123363e-27	8.634159541176276e-17	3.562029837755887e-11	1.1013640526136116e-16	9.057993273395618e-42	1.2382887311292601e-14	1.4966309522974429e-24	2.6995008147425596e-26
G000327485	13	13.0	1.0	4.813980779799503e-25	6.5521436710766225e-28	3.374563147944572e-24	1.4344238070589974e-23	8.747133770933132e-26	3.3936578416998087e-23	4.668941803786004e-21	2.4113474905464168e-27	8.490047005804769e-41	9.452907605488901e-23	5.202793006774398e-17	6.567899296361357e-16	1.6583515443810112e-17	1.0	3.1269357781129448e-21
G000196435	7	7.0	1.0	1.8186257945707288e-27	7.035045179133168e-39	7.327160506613311e-31	9.42569759268546e-28	3.7872573523606246e-30	1.7590302095761301e-29	3.548883664020652e-28	1.0	9.832461288766601e-32	3.6987261536860724e-20	8.282466415674554e-20	5.295271008266366e-20	2.1012883463234038e-36	5.103227348990049e-34	2.570141123203364e-25
G001798715	10	10.0	1.0	9.210913478759682e-25	2.8248325981568878e-36	1.8793089568128608e-32	2.6148128921612066e-31	3.121591313665464e-39	1.4621593933946056e-28	9.97085458967761e-32	6.963620648522154e-17	4.4701421011961665e-43	8.203032095853405e-22	1.0	1.680633583689417e-11	1.5616206860499196e-23	1.207595160152483e-19	8.231009577719161e-18
G000508165	8	8.0	1.0	2.216682380376807e-25	1.537450690536525e-31	4.769817388096836e-25	1.1920850576846025e-32	1.1117944288010086e-24	2.9478992786983448e-30	3.4378055225280737e-41	2.3868956251756125e-18	1.0	5.940893554878812e-09	8.457228070629093e-22	3.686455203948661e-21	6.852352815982844e-28	1.2304261833280782e-35	5.0301127057226813e-26
G001508065	13	13.0	1.0	9.481862547799812e-25	2.582593069750638e-42	5.375954436172801e-34	6.927912784815348e-22	9.45079440742035e-20	3.1875493762023286e-22	1.5591755564674052e-29	3.037211319354733e-21	3.8622924585352046e-38	8.206362080315515e-34	1.6297430595270564e-15	1.3356974358274706e-26	8.099330208301479e-23	1.0	5.301777896912774e-13
G001314905	14	14.0	1.0	0.0	1.2828210287529292e-30	0.0	1.0930128021733573e-43	5.06087052227458e-33	4.0139461528941015e-29	0.0	2.251939240277448e-35	2.1308144448523168e-41	2.2479883131226997e-30	5.258337869322898e-26	7.706551249566487e-33	3.7268968036761487e-35	5.007375067412443e-31	1.0
G001280875	3	3.0	1.0	1.3738242128284031e-19	4.760149226178973e-39	9.289574504265888e-31	1.0	6.447849448836639e-30	1.2388424732471706e-20	8.035916500308498e-27	5.777736935915921e-32	3.441589028381751e-42	1.7110598338890573e-38	2.652428294827169e-22	1.3726689354990378e-23	3.635042099936983e-19	1.032097675756438e-30	3.431775285095726e-23
G000381885	1	1.0	0.9999998807907104	1.2014506134873638e-36	0.9999998807907104	1.2770917765508809e-33	9.960111615150078e-29	1.1947908262754936e-07	1.4515598323141025e-15	0.0	2.1440299131225823e-16	0.0	3.6518650415074903e-31	1.0675218169394312e-19	2.982975085394033e-17	0.0	4.739315390943174e-23	1.4365160687670107e-30
G000411515	9	9.0	1.0	1.3891794597682898e-21	3.698728823220421e-11	7.514777046366646e-17	1.1788053267445793e-22	1.0618541610842654e-15	1.0830403240902342e-09	7.615792930845339e-22	5.397261630679662e-12	4.422445457988714e-18	1.0	4.203135235691935e-12	9.546522643580357e-13	5.757057497390861e-09	2.3380950192634926e-19	2.9384437105761663e-09
G000299335	8	8.0	1.0	2.128077092380166e-37	1.9872080688550245e-35	5.31199079269357e-32	1.102588498472424e-29	6.289057428414937e-20	1.4927783693182708e-29	0.0	1.1069950515463419e-17	1.0	6.618652736989361e-09	1.805074525329952e-17	2.213437450346987e-25	3.571164575040631e-38	9.384808207655313e-33	7.299142601545032e-26
G001785035	9	9.0	1.0	2.3646607728188784e-21	5.039123876784367e-32	2.010714058019662e-38	9.564265152640617e-30	4.932658251852792e-16	2.95698978088331e-29	5.146969259465053e-42	3.949600938222713e-24	2.343984217311169e-23	1.0	1.884595622191499e-14	2.9175924930814655e-15	2.738684899463288e-28	3.914930211648376e-34	1.665078373820026e-23
G000213575	6	6.0	1.0	5.468175890854557e-28	4.7050761338196685e-36	5.164924106715018e-32	1.0142250087692334e-17	7.862821252327316e-22	3.4897909140567023e-26	1.0	4.3288239891473527e-26	8.769166792275498e-30	2.3690415504230346e-27	6.451046367609246e-23	7.154528081088074e-10	6.906711201404934e-18	6.610655322385978e-31	6.806321253543048e-20
G001782295	12	12.0	1.0	4.869838053319676e-16	3.856613365802091e-36	1.9113773831561707e-36	5.93351920682702e-21	8.672300482499457e-21	6.661602166128921e-27	2.026128142455847e-31	3.182623823373437e-25	3.051577308030223e-36	6.1353308280151604e-30	2.753193120700326e-20	1.8590173553546991e-16	1.0	7.197831290899277e-26	6.007701389316999e-13
G001799425	10	10.0	1.0	3.873413163148086e-40	5.122866925878666e-41	1.401298464324817e-44	3.1976163713961954e-25	1.4536158864384455e-37	4.592377248754357e-32	4.2488978699737456e-29	2.185989035149822e-26	1.1210387714598537e-44	2.5842450587053616e-28	1.0	4.014409531638721e-27	1.1075484711437986e-39	1.5849860269877323e-29	2.9696111644030677e-25
G001419745	1	1.0	1.0	5.672251103444502e-34	1.0	6.153205259931914e-33	3.8077547630827613e-38	1.0987972614450876e-21	6.796588471972339e-21	2.6270394544420924e-39	5.369143610149193e-29	0.0	1.177199256231432e-25	2.9868405436942287e-21	6.097791519365153e-29	2.5223232228000275e-40	1.3133667901864477e-31	7.180179514172934e-31
G000316685	14	14.0	1.0	1.2217867052171541e-36	9.358001472419789e-17	9.590824122509257e-38	3.005082144269134e-35	5.252282044091073e-19	9.41523030058896e-15	2.9764038588438497e-33	1.2265533576208337e-23	1.468370011908644e-27	4.9521357681214795e-08	1.951778148823191e-12	8.005570600754572e-18	1.7948086349017402e-18	5.4386649395020495e-25	1.0
G000398025	0	0.0	1.0	1.0	4.5120187287118036e-37	3.816419918176965e-24	5.914708458203941e-39	3.405785410603442e-22	1.864445511700526e-21	6.698428927202061e-33	2.420703350067459e-26	2.540160350952418e-39	1.5035683918317003e-29	1.0063040774356667e-27	2.5173052499367546e-19	5.398285646079047e-14	3.796129639159727e-27	3.0038031623458734e-17
G000986785	2	2.0	1.0	2.934077534002732e-30	1.0599170830200516e-35	1.0	3.7380652532018394e-17	1.8868961207207687e-23	7.657906531122194e-10	2.842283590881673e-25	6.584171462347194e-26	6.189446979067526e-37	1.8312742191098705e-28	2.6230903916081716e-27	1.1192997043700708e-19	1.267816078192719e-25	1.738773483484456e-24	2.0668482620749633e-22
G000019845	7	7.0	1.0	3.71601864701186e-37	1.1968882547368274e-39	5.156778348715327e-43	6.270862475896736e-39	2.611338889421374e-35	1.287569080960215e-40	1.401298464324817e-44	1.0	3.582348421489692e-33	6.4049260249931705e-22	3.4222017040870355e-18	5.6193007510267805e-31	6.702270425019168e-41	3.951017072102395e-40	3.4322623466156856e-29
G001049355	4	4.0	1.0	9.078440123756028e-37	5.866104176896996e-17	1.2068742757070093e-23	2.9354524025232532e-24	1.0	1.622574225129291e-20	2.83369774262807e-33	6.522885595219444e-22	1.1680458889847428e-27	7.049768399120448e-16	2.007555354402717e-24	1.3869388928490704e-22	3.434613026162316e-33	1.1032924670474626e-19	1.6276758591158106e-28
G000632515	2	2.0	1.0	8.546819223447228e-34	0.0	1.0	3.490832962334644e-24	9.372277300122303e-35	3.768126002196004e-12	2.1551970381315687e-42	2.5218817030251345e-33	1.3592595103950726e-43	1.1191770042215671e-32	9.872147681168336e-42	1.3825987771041642e-34	1.055885795702955e-27	3.871838776297448e-37	4.003940645906456e-31
G001798855	10	10.0	1.0	6.578634386071838e-30	1.0268120996023386e-37	5.600810695086086e-31	6.202313970256828e-19	6.961352348676532e-20	1.496926007070369e-19	4.28210885162102e-21	7.023042897149368e-21	2.0340547858906882e-40	3.4382040330871147e-26	1.0	5.456182727847647e-10	1.590672382150856e-23	5.477682246964449e-18	1.2574133957074144e-16
G900092645	9	9.0	1.0	2.42162374983084e-21	1.66235985483429e-18	1.1672215510410427e-35	1.000656095434831e-23	3.79078240008213e-16	1.6012466287118457e-24	2.3090054221944257e-26	7.091577441277189e-23	1.0998263734857123e-18	1.0	1.7589139034157597e-09	9.21254649714591e-14	9.131178992985919e-26	4.096420574458827e-24	7.478629915342569e-17
G000019405	8	8.0	1.0	8.127531093083939e-44	2.234384414350564e-40	1.1069869132293654e-24	1.085486416911081e-36	3.427167885754589e-32	7.025992733838853e-28	8.688050478813866e-44	2.2926378526360123e-25	1.0	4.052597897145379e-20	1.3136614692567367e-25	8.924136589343507e-21	2.72189008317083e-32	1.3311214372314302e-40	1.0510919827376802e-26
G000568675	14	14.0	1.0	1.5797288745332976e-21	8.002791989021027e-33	9.637250938606337e-31	6.279302598721781e-12	1.523988351721035e-20	1.1773040106411977e-15	4.942836329562657e-21	3.111981852765844e-11	2.8544153091936678e-21	6.488565110554512e-14	1.6942747205206388e-10	1.8586263636227576e-17	1.5315008376065586e-12	9.854640541095971e-12	1.0
G001829455	14	14.0	0.9999996423721313	2.146547696535439e-11	2.1130089640771276e-20	1.635278499246702e-16	1.9377588422742065e-10	6.336151187871699e-15	1.0844293241163427e-09	2.048833108378445e-14	1.0828483266231737e-20	4.1561378857816556e-17	9.729922886211189e-18	2.3002100135727233e-07	1.47618038681685e-07	9.541083938199662e-16	3.013640004212448e-09	0.9999996423721313
G000333295	11	11.0	1.0	1.5203667948384968e-40	2.9634724495374468e-36	3.234669093244155e-39	2.382399394483201e-20	2.039046743815753e-15	6.061926282901369e-17	1.256953086240141e-16	6.60375618617377e-29	5.400374245012607e-11	1.455295247611494e-17	1.6793907798637208e-18	1.0	1.5146224699884326e-20	1.0491259163098084e-32	2.1888232983918804e-21
G000699585	3	3.0	1.0	1.4158287170958159e-27	9.690917750777208e-40	6.211232404208207e-29	1.0	4.544050820441306e-26	4.2060380203612955e-27	9.863057670425084e-21	2.0205441418001754e-27	5.2756224714747146e-40	2.626469966746191e-38	5.398027649107736e-18	3.647758458969273e-23	5.350787668145736e-27	9.699355088418782e-17	2.734549477861111e-14
G000991575	10	10.0	1.0	5.958280155101781e-16	2.0536992213950616e-30	3.592473317663473e-19	5.1502012940658275e-27	1.119026476273987e-19	3.845885757888844e-15	4.2679025900559185e-22	1.837933472081943e-09	5.476087248587613e-13	2.957213941496943e-15	1.0	9.77483101797506e-17	2.6212432132603063e-17	1.0217498423672948e-19	8.633162561063481e-19
G000317025	14	14.0	1.0	1.924277064195482e-40	1.401298464324817e-45	5.605193857299268e-45	1.0158409415615696e-37	1.4911700565180746e-26	3.992306499509541e-37	0.0	2.9168951001819445e-35	4.060122170534725e-41	5.639154077230926e-27	3.536176674723676e-41	1.971263716013387e-26	1.537169277188938e-31	4.716896187259738e-38	1.0
G001774655	12	12.0	1.0	1.1181775991242482e-11	3.689780403928246e-26	4.1107510956187815e-28	2.885809730884341e-25	2.270374414598024e-18	2.8020357023934616e-22	5.6667561200078946e-27	1.6028864925778733e-29	5.3329263470817145e-31	2.9575726539513293e-24	3.5375210212345844e-18	4.901944171304958e-19	1.0	9.555189659167523e-29	1.710378025435117e-19
G000300115	14	14.0	1.0	6.719226136437498e-42	1.1516693372802733e-30	1.1856270386579787e-32	7.32825446867596e-30	5.382125376481217e-21	7.107464192718299e-26	5.605193857299268e-45	6.940604361520545e-31	7.115083171578295e-27	7.197053748373109e-21	1.6408978797591704e-29	4.826631643528919e-25	8.83291499880493e-24	3.6997488431658475e-39	1.0
G001652465	1	1.0	1.0	1.40418160459962e-30	1.0	3.9637675889370476e-27	9.783704868767163e-33	6.854732168166955e-13	1.6858025337307065e-26	3.863263829669539e-31	5.542361198531417e-24	1.3795923511124257e-40	5.200639607485739e-21	3.858213295619031e-23	8.907870353208496e-23	1.0059149026653185e-30	1.001803932859227e-19	2.060786718822045e-29
G900114705	9	9.0	1.0	4.845354653310852e-33	8.323172187076161e-26	5.1276561049469926e-20	3.7113897718763765e-20	3.8390051934530115e-18	5.4306359756339795e-12	8.70133347888238e-35	5.224078243289739e-15	5.23234016877594e-13	1.0	5.8262218834148616e-12	3.863818026890188e-19	8.692840417403319e-35	1.1104299156582283e-31	2.7234257855866862e-18
G000013705	9	9.0	1.0	1.8049495351685446e-33	1.0995570275639133e-27	8.437225497397166e-35	1.1211745516758529e-36	1.4807510071797774e-19	7.643885467519207e-28	3.0236843836251235e-37	2.186360436780457e-22	2.6573988477010806e-16	1.0	5.021184069848599e-24	7.258420260553985e-23	1.9352993690472587e-32	9.581990659532373e-27	5.0411774043647793e-26
G000018105	14	14.0	1.0	1.4517646755254255e-30	4.717930473380205e-12	3.660148150574493e-24	2.7715321354065977e-25	7.934122803199273e-11	1.0645726921526544e-13	2.2036863572605478e-28	1.2353364858830318e-12	2.6692126287031215e-10	8.89309181850706e-10	1.5394464369933303e-08	5.00218952630832e-13	2.971245201086888e-16	3.653355804252652e-16	1.0
G000382645	7	7.0	1.0	3.906104877059619e-16	9.074695502001015e-23	1.7313145654108026e-16	4.179796243917407e-17	3.5619328667135797e-12	4.639115641913645e-21	2.9506821688299343e-20	1.0	4.2521894208849553e-14	1.316329423933782e-11	4.960233612738563e-13	2.1037591970123753e-13	3.05777728441467e-13	1.1445697871198448e-15	1.5320618038106026e-12
G001436045	2	2.0	1.0	0.0	4.0288732147802816e-41	1.0	1.8551790369196253e-41	2.7812830579350664e-35	2.6541178497498774e-30	0.0	7.547954048239195e-41	1.401298464324817e-45	1.4136298908108755e-41	0.0	0.0	5.857427580877735e-43	2.4021198405302447e-40	1.401298464324817e-44
G000151105	13	13.0	1.0	3.282270344767824e-27	6.415045718267124e-38	2.4663208605075652e-33	3.199396883783121e-18	1.4804395542921055e-20	1.608440842952235e-23	4.502880251670533e-33	9.127655008656802e-20	1.4575550238626868e-34	1.5765699238748567e-34	4.873338213927214e-21	3.4097822374886167e-26	2.0049160230290738e-23	1.0	1.918601623331507e-14
G000522425	10	10.0	0.9999998807907104	4.8185209701318895e-24	1.315302830166105e-15	8.35076001649014e-30	9.131494936156638e-18	2.896244133410164e-09	9.584345761481927e-09	1.0161316057974405e-22	3.462332864856421e-09	1.0084294556953207e-19	1.6003261293917603e-07	0.9999998807907104	2.06267745939126e-11	5.7739440143855225e-18	2.9381239195075404e-13	4.873506654658188e-13
G000235445	3	3.0	1.0	4.500771683029378e-39	5.156778348715327e-42	2.7767972526801554e-36	1.0	9.056436211944407e-23	1.8548865146372828e-17	1.3911871691477842e-24	6.776331141882962e-32	2.921785569941098e-34	6.905108377730185e-40	7.745702950562317e-15	2.553202438379242e-28	4.287222487822378e-22	2.677075536540081e-32	2.355346749817687e-18
G000017785	9	9.0	1.0	5.322125208341387e-27	1.5935549575520289e-26	1.9224146652653003e-33	3.28813103488418e-22	4.140942281575787e-26	7.960093936123465e-21	9.276672677299873e-26	8.389821534486866e-20	2.407785867375815e-23	1.0	1.1047604032691952e-15	5.34426421801424e-18	3.2567082745035923e-16	3.416933444189155e-32	9.289520037366652e-20
G001687105	7	7.0	1.0	0.0	0.0	0.0	2.5140275358912246e-40	7.020657426410414e-29	0.0	0.0	1.0	2.8329664294878673e-38	8.475880710768995e-33	1.0934297777423425e-26	1.9337918807682476e-43	0.0	7.146622168056567e-43	3.923635700109488e-44
G000997595	12	12.0	1.0	4.4895032136338386e-10	1.5906291525732498e-24	8.407707764269676e-18	1.311596804750974e-20	7.144002932084857e-17	2.250919540181083e-18	7.898043573131456e-17	9.72233478040485e-22	1.4173662677054035e-23	1.4919904685094488e-17	1.7001205463997591e-18	9.602038131620305e-13	1.0	2.252186019937974e-22	5.380376574365365e-15
G000296445	4	4.0	1.0	2.6496074892511448e-14	5.305877379676389e-16	4.9917092101179965e-34	7.94143673200449e-22	1.0	4.2307305187926254e-16	1.276851481534294e-13	1.7412891128998353e-09	6.7819000586219665e-22	4.3064593557851083e-10	3.0354430774481855e-11	4.2106370443991813e-16	4.685116702449964e-24	1.2873978491882369e-18	1.7423637185820517e-11
G000159015	1	1.0	1.0	1.9866294633981607e-30	1.0	1.0709436789731466e-27	1.3445486791165906e-39	8.318326763180259e-16	1.1391328965095085e-24	1.5190229496112093e-39	6.787889761189414e-42	5.220107081406042e-25	9.454958643842476e-24	1.092710396264498e-30	2.277604902695622e-29	5.763690423595079e-25	1.3653802099829318e-28	6.229034448759659e-27
G001008165	7	7.0	1.0	0.0	0.0	1.401298464324817e-45	1.6815581571897805e-44	5.480462128774641e-33	1.401298464324817e-45	0.0	1.0	1.5414283107572988e-43	1.4757179933202396e-23	3.428004543858787e-32	2.2502143974680457e-34	0.0	0.0	2.802596928649634e-44
G001817385	0	0.0	1.0	1.0	1.3106355008504477e-29	7.291031139287097e-22	3.891531412521503e-30	6.376667512755216e-23	1.4788933894212731e-27	1.2297585688664332e-37	2.0995654890978734e-41	2.6541922029573727e-20	1.8835731051933973e-16	4.8071637649229716e-21	5.88942272923711e-17	9.78651204519565e-09	2.5371662519926937e-33	9.928827770281456e-19
G000519125	10	10.0	1.0	3.931763231202572e-40	5.531701805601072e-14	1.9714868094585851e-41	8.918868327776559e-27	5.105066647572189e-23	3.04914126259215e-16	4.641408587495093e-32	2.4243516687064177e-20	6.155712369846893e-27	2.661727107479392e-19	1.0	3.596276900915145e-16	0.0	7.025181556220401e-30	1.1190633997455263e-29
G000733415	14	14.0	1.0	6.98110393235908e-37	1.2167040378679994e-12	2.4093694160487853e-28	4.939685934651566e-22	4.897728800301593e-08	3.0342692063350246e-14	1.4477529851391376e-33	1.329444680495226e-19	1.6612893590445545e-17	7.477975572101059e-09	1.6233679331345563e-11	4.83066531220544e-10	2.688960936442111e-15	1.9679918737472663e-22	1.0
